date,title,artist,rank,peakPos,lastPos,isNew,weeks
2025-10-25,Yukon,Justin Bieber,36,17,42,False,14
2025-10-25,Bar None,Jordan Davis,37,37,43,False,15
2025-10-25,Revolving Door,Tate McRae,38,22,49,False,27
2025-10-25,No Broke Boys,Disco Lines & Tinashe,39,39,50,False,14
2025-10-25,Happen To Me,Russell Dickerson,40,28,48,False,26
2025-10-25,Gabriela,KATSEYE,41,41,54,False,13
2025-10-25,Sugar On My Tongue,"Tyler, The Creator",42,41,52,False,13
2025-10-25,12 To 12,sombr,43,41,57,False,9
2025-10-25,Shot Callin,YoungBoy Never Broke Again,44,44,65,False,5
2025-10-25,Jealous Type,Doja Cat,45,28,56,False,8
2025-10-25,6 Months Later,Megan Moroney,46,30,61,False,17
2025-10-25,House Again,Hudson Westbrook,47,47,59,False,26
2025-10-25,Safe,Cardi B Featuring Kehlani,48,26,53,False,4
2025-10-25,Hell At Night,BigXthaPlug Featuring Ella Langley,49,35,58,False,10
2025-10-25,Wildflower,Billie Eilish,50,17,63,False,70
2025-10-25,Somewhere Over Laredo,Lainey Wilson,51,51,62,False,15
2025-10-25,When Did You Get Hot?,Sabrina Carpenter,52,17,51,False,7
2025-10-25,So Easy (To Fall In Love),Olivia Dean,53,53,87,False,3
2025-10-25,Last One To Know,Gavin Adcock,54,54,67,False,9
2025-10-25,Is It A Crime,Mariah The Scientist & Kali Uchis,55,55,66,False,10
2025-10-25,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,56,32,55,False,17
2025-10-25,The Dead Dance,Lady Gaga,57,40,68,False,6
2025-10-25,Don't Mind If I Do,Riley Green Featuring Ella Langley,58,58,69,False,11
2025-10-25,Dracula,Tame Impala,59,55,70,False,3
2025-10-25,Heart Of Stone,Jelly Roll,60,53,64,False,9
2025-10-25,Better Me For You (Brown Eyes),Max McNown,61,50,73,False,18
2025-10-25,wgft,Gunna Featuring Burna Boy,62,62,77,False,10
2025-10-25,Strategy,Twice,63,51,72,False,13
2025-10-25,Darlin',Chase Matthew,64,64,78,False,4
2025-10-25,Nice To Meet You,Myles Smith,65,65,76,False,19
2025-10-25,Part Of Me,A Boogie wit da Hoodie,66,66,0,True,1
2025-10-25,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",67,50,71,False,15
2025-10-25,Leavin,Rod Wave,68,68,0,True,1
2025-10-25,ErrTime,Cardi B,69,43,60,False,4
2025-10-25,Where Is My Husband!,RAYE,70,70,79,False,3
2025-10-25,Maui Wowie,Kid Cudi,71,71,0,True,1
2025-10-25,Eyes Closed,JISOO & ZAYN,72,72,0,True,1
2025-10-25,Went Legit,G Herbo,73,73,83,False,13
2025-10-25,Sparks,Coldplay,74,74,84,False,14
2025-10-25,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",75,75,89,False,3
2025-10-25,What You Is,YoungBoy Never Broke Again & Mellow Rackz,76,76,92,False,2
2025-10-25,Just Keep Watching,Tate McRae,77,33,85,False,20
2025-10-25,The Fall,Cody Johnson,78,78,91,False,3
2025-10-25,Holy Water,Marshmello x Jelly Roll,79,79,0,False,4
2025-10-25,Camera,Ed Sheeran,80,58,95,False,5
2025-10-25,Sienna,The Marias,81,74,86,False,6
2025-10-25,The Subway,Chappell Roan,82,3,90,False,11
2025-10-25,Wish,Diplo Featuring Trippie Redd,83,83,88,False,2
2025-10-25,What Kinda Man,Parker McCollum,84,84,97,False,5
2025-10-25,Eternity,Alex Warren,85,16,93,False,13
2025-10-25,Outside,Cardi B,86,10,75,False,17
2025-10-25,Nobody's Son,Sabrina Carpenter,87,12,82,False,7
2025-10-25,Amen,Shaboozey & Jelly Roll,88,56,0,False,23
2025-10-25,20 Cigarettes,Morgan Wallen,89,20,94,False,22
2025-10-25,Pixelated Kisses,Joji,90,90,0,True,1
2025-10-25,Breakin' Dishes,Rihanna,91,82,99,False,5
2025-10-25,Let Down,Radiohead,92,91,98,False,8
2025-10-25,Days Like These,Luke Combs,93,93,0,True,1
2025-10-25,Pretty & Petty,Cardi B,94,43,80,False,4
2025-10-25,Which One,Drake & Central Cee,95,23,100,False,12
2025-10-25,What An Awesome God,Phil Wickham,96,96,0,False,2
2025-10-25,She Ready,Key Glock,97,91,0,False,4
2025-10-25,Gnarly,KATSEYE,98,90,0,False,10
2025-10-25,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",99,44,0,False,19
2025-10-25,Magnet,Cardi B,100,37,81,False,4
2025-11-01,The Fate Of Ophelia,Taylor Swift,1,1,1,False,3
2025-11-01,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,3,False,18
2025-11-01,Ordinary,Alex Warren,3,1,4,False,37
2025-11-01,Opalite,Taylor Swift,4,2,2,False,3
2025-11-01,Elizabeth Taylor,Taylor Swift,5,3,5,False,3
2025-11-01,Father Figure,Taylor Swift,6,4,6,False,3
2025-11-01,Daisies,Justin Bieber,7,2,15,False,15
2025-11-01,Man I Need,Olivia Dean,8,8,17,False,9
2025-11-01,I Got Better,Morgan Wallen,9,7,16,False,23
2025-11-01,Mutt,Leon Thomas,10,10,18,False,38
2025-11-01,Wi$h Li$t,Taylor Swift,11,6,7,False,3
2025-11-01,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,12,8,9,False,3
2025-11-01,Wood,Taylor Swift,13,5,8,False,3
2025-11-01,Folded,Kehlani,14,14,21,False,19
2025-11-01,Actually Romantic,Taylor Swift,15,7,10,False,3
2025-11-01,It Depends,Chris Brown Featuring Bryson Tiller,16,16,31,False,13
2025-11-01,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",17,4,20,False,18
2025-11-01,Back To Friends,sombr,18,18,24,False,30
2025-11-01,Cancelled!,Taylor Swift,19,10,11,False,3
2025-11-01,Eldest Daughter,Taylor Swift,20,9,12,False,3
2025-11-01,What I Want,Morgan Wallen Featuring Tate McRae,21,1,22,False,23
2025-11-01,Ruin The Friendship,Taylor Swift,22,11,13,False,3
2025-11-01,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",23,3,19,False,17
2025-11-01,Love Me Not,Ravyn Lenae,24,5,23,False,30
2025-11-01,Manchild,Sabrina Carpenter,25,1,26,False,20
2025-11-01,Honey,Taylor Swift,26,12,14,False,3
2025-11-01,Tears,Sabrina Carpenter,27,3,29,False,8
2025-11-01,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",28,8,25,False,17
2025-11-01,Tit For Tat,Tate McRae,29,3,27,False,4
2025-11-01,Mystical Magical,Benson Boone,30,17,28,False,26
2025-11-01,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",31,15,30,False,17
2025-11-01,Back In The Saddle,Luke Combs,32,32,34,False,13
2025-11-01,Dracula,Tame Impala,33,33,59,False,4
2025-11-01,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",34,21,32,False,17
2025-11-01,Free,Rumi & JINU: EJAE & Andrew Choi,35,23,33,False,17
2025-11-01,Yukon,Justin Bieber,36,17,36,False,15
2025-11-01,Burning Blue,Mariah The Scientist,37,25,35,False,25
2025-11-01,Pixelated Kisses,Joji,38,38,90,False,2
2025-11-01,Choosin' Texas,Ella Langley,39,39,0,True,1
2025-11-01,Gabriela,KATSEYE,40,40,41,False,14
2025-11-01,Happen To Me,Russell Dickerson,41,28,40,False,27
2025-11-01,No Broke Boys,Disco Lines & Tinashe,42,39,39,False,15
2025-11-01,Shot Callin,YoungBoy Never Broke Again,43,43,44,False,6
2025-11-01,So Easy (To Fall In Love),Olivia Dean,44,44,53,False,4
2025-11-01,When Did You Get Hot?,Sabrina Carpenter,45,17,52,False,8
2025-11-01,12 To 12,sombr,46,41,43,False,10
2025-11-01,Wildflower,Billie Eilish,47,17,50,False,71
2025-11-01,6 Months Later,Megan Moroney,48,30,46,False,18
2025-11-01,Graveyard Whistling,Morgan Wallen,49,49,0,True,1
2025-11-01,Hell At Night,BigXthaPlug Featuring Ella Langley,50,35,49,False,11
2025-11-01,Sugar On My Tongue,"Tyler, The Creator",51,41,42,False,14
2025-11-01,Somewhere Over Laredo,Lainey Wilson,52,51,51,False,16
2025-11-01,Jealous Type,Doja Cat,53,28,45,False,9
2025-11-01,Don't Mind If I Do,Riley Green Featuring Ella Langley,54,54,58,False,12
2025-11-01,House Again,Hudson Westbrook,55,47,47,False,27
2025-11-01,My Old Ways,Tame Impala,56,56,0,True,1
2025-11-01,Safe,Cardi B Featuring Kehlani,57,26,48,False,5
2025-11-01,Is It A Crime,Mariah The Scientist & Kali Uchis,58,55,55,False,11
2025-11-01,wgft,Gunna Featuring Burna Boy,59,59,62,False,11
2025-11-01,The Dead Dance,Lady Gaga,60,40,57,False,7
2025-11-01,Darlin',Chase Matthew,61,61,64,False,5
2025-11-01,Nice To Meet You,Myles Smith,62,62,65,False,20
2025-11-01,Leavin,Rod Wave,63,63,68,False,2
2025-11-01,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,64,32,56,False,18
2025-11-01,Last One To Know,Gavin Adcock,65,54,54,False,10
2025-11-01,Better Me For You (Brown Eyes),Max McNown,66,50,61,False,19
2025-11-01,Where Is My Husband!,RAYE,67,67,70,False,4
2025-11-01,The Subway,Chappell Roan,68,3,82,False,12
2025-11-01,Strategy,Twice,69,51,63,False,14
2025-11-01,Heart Of Stone,Jelly Roll,70,53,60,False,10
2025-11-01,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",71,71,75,False,4
2025-11-01,Bar None,Jordan Davis,72,37,37,False,16
2025-11-01,Went Legit,G Herbo,73,73,73,False,14
2025-11-01,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",74,50,67,False,16
2025-11-01,What You Is,YoungBoy Never Broke Again & Mellow Rackz,75,75,76,False,3
2025-11-01,Maui Wowie,Kid Cudi,76,71,71,False,2
2025-11-01,The Fall,Cody Johnson,77,77,78,False,4
2025-11-01,Camera,Ed Sheeran,78,58,80,False,6
2025-11-01,Wish,Diplo Featuring Trippie Redd,79,79,83,False,3
2025-11-01,Sparks,Coldplay,80,74,74,False,15
2025-11-01,What Kinda Man,Parker McCollum,81,81,84,False,6
2025-11-01,Nobody's Son,Sabrina Carpenter,82,12,87,False,8
2025-11-01,Sienna,The Marias,83,74,81,False,7
2025-11-01,ErrTime,Cardi B,84,43,69,False,5
2025-11-01,Amen,Shaboozey & Jelly Roll,85,56,88,False,24
2025-11-01,Outside,Cardi B,86,10,86,False,18
2025-11-01,Eternity,Alex Warren,87,16,85,False,14
2025-11-01,Nice To Each Other,Olivia Dean,88,88,0,False,2
2025-11-01,Breakin' Dishes,Rihanna,89,82,91,False,6
2025-11-01,How Far Does A Goodbye Go,Jason Aldean,90,88,0,False,2
2025-11-01,Loser,Tame Impala,91,91,0,True,1
2025-11-01,Dusty Bibles,Josiah Queen,92,92,0,True,1
2025-11-01,Let Down,Radiohead,93,91,92,False,9
2025-11-01,"3,2,1",Tucker Wetmore,94,94,0,False,2
2025-11-01,Heavens To Betsy,Jackson Dean,95,95,0,True,1
2025-11-01,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",96,44,99,False,20
2025-11-01,Gnarly,KATSEYE,97,90,98,False,11
2025-11-01,What An Awesome God,Phil Wickham,98,96,96,False,3
2025-11-01,Holy Water,Marshmello x Jelly Roll,99,79,79,False,5
2025-11-01,3am,Loe Shimmy & Don Toliver,100,100,0,True,1
2025-11-08,The Fate Of Ophelia,Taylor Swift,1,1,1,False,4
2025-11-08,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,2,False,19
2025-11-08,Ordinary,Alex Warren,3,1,3,False,38
2025-11-08,Opalite,Taylor Swift,4,2,4,False,4
2025-11-08,Man I Need,Olivia Dean,5,5,8,False,10
2025-11-08,Daisies,Justin Bieber,6,2,7,False,16
2025-11-08,Folded,Kehlani,7,7,14,False,20
2025-11-08,Elizabeth Taylor,Taylor Swift,8,3,5,False,4
2025-11-08,I Got Better,Morgan Wallen,9,7,9,False,24
2025-11-08,Mutt,Leon Thomas,10,10,10,False,39
2025-11-08,Father Figure,Taylor Swift,11,4,6,False,4
2025-11-08,Back To Friends,sombr,12,12,18,False,31
2025-11-08,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",13,4,17,False,19
2025-11-08,Wi$h Li$t,Taylor Swift,14,6,11,False,4
2025-11-08,What I Want,Morgan Wallen Featuring Tate McRae,15,1,21,False,24
2025-11-08,Manchild,Sabrina Carpenter,16,1,25,False,21
2025-11-08,Love Me Not,Ravyn Lenae,17,5,24,False,31
2025-11-08,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",18,3,23,False,18
2025-11-08,It Depends,Chris Brown Featuring Bryson Tiller,19,16,16,False,14
2025-11-08,Tears,Sabrina Carpenter,20,3,27,False,9
2025-11-08,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,21,8,12,False,4
2025-11-08,Back In The Saddle,Luke Combs,22,22,32,False,14
2025-11-08,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",23,8,28,False,18
2025-11-08,Wood,Taylor Swift,24,5,13,False,4
2025-11-08,Actually Romantic,Taylor Swift,25,7,15,False,4
2025-11-08,Mystical Magical,Benson Boone,26,17,30,False,27
2025-11-08,Tit For Tat,Tate McRae,27,3,29,False,5
2025-11-08,Cancelled!,Taylor Swift,28,10,19,False,4
2025-11-08,Eldest Daughter,Taylor Swift,29,9,20,False,4
2025-11-08,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",30,15,31,False,18
2025-11-08,Ruin The Friendship,Taylor Swift,31,11,22,False,4
2025-11-08,Thriller,Michael Jackson,32,4,0,False,25
2025-11-08,Honey,Taylor Swift,33,12,26,False,4
2025-11-08,Burning Blue,Mariah The Scientist,34,25,37,False,26
2025-11-08,Choosin' Texas,Ella Langley,35,35,39,False,2
2025-11-08,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",36,21,34,False,18
2025-11-08,Gabriela,KATSEYE,37,37,40,False,15
2025-11-08,Lover Girl,Megan Thee Stallion,38,38,0,True,1
2025-11-08,Dracula,Tame Impala,39,33,33,False,5
2025-11-08,Free,Rumi & JINU: EJAE & Andrew Choi,40,23,35,False,18
2025-11-08,No Broke Boys,Disco Lines & Tinashe,41,39,42,False,16
2025-11-08,Happen To Me,Russell Dickerson,42,28,41,False,28
2025-11-08,Yukon,Justin Bieber,43,17,36,False,16
2025-11-08,So Easy (To Fall In Love),Olivia Dean,44,44,44,False,5
2025-11-08,Don't Mind If I Do,Riley Green Featuring Ella Langley,45,45,54,False,13
2025-11-08,6 Months Later,Megan Moroney,46,30,48,False,19
2025-11-08,This Is Halloween,The Citizens of Halloween,47,38,0,False,3
2025-11-08,Shot Callin,YoungBoy Never Broke Again,48,43,43,False,7
2025-11-08,Somewhere Over Laredo,Lainey Wilson,49,49,52,False,17
2025-11-08,Spaghetti,Le Sserafim & J-Hope,50,50,0,True,1
2025-11-08,Wildflower,Billie Eilish,51,17,47,False,72
2025-11-08,Hell At Night,BigXthaPlug Featuring Ella Langley,52,35,50,False,12
2025-11-08,Is It A Crime,Mariah The Scientist & Kali Uchis,53,53,58,False,12
2025-11-08,Jealous Type,Doja Cat,54,28,53,False,10
2025-11-08,wgft,Gunna Featuring Burna Boy,55,55,59,False,12
2025-11-08,Safe,Cardi B Featuring Kehlani,56,26,57,False,6
2025-11-08,Darlin',Chase Matthew,57,57,61,False,6
2025-11-08,Sugar On My Tongue,"Tyler, The Creator",58,41,51,False,15
2025-11-08,12 To 12,sombr,59,41,46,False,11
2025-11-08,House Again,Hudson Westbrook,60,47,55,False,28
2025-11-08,The Dead Dance,Lady Gaga,61,40,60,False,8
2025-11-08,When Did You Get Hot?,Sabrina Carpenter,62,17,45,False,9
2025-11-08,Nice To Meet You,Myles Smith,63,62,62,False,21
2025-11-08,Beautiful Things,Megan Moroney,64,64,0,True,1
2025-11-08,Last One To Know,Gavin Adcock,65,54,65,False,11
2025-11-08,I'm Not There For You,Jessie Murph,66,66,0,True,1
2025-11-08,Better Me For You (Brown Eyes),Max McNown,67,50,66,False,20
2025-11-08,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,68,32,64,False,19
2025-11-08,Heart Of Stone,Jelly Roll,69,53,70,False,11
2025-11-08,Where Is My Husband!,RAYE,70,67,67,False,5
2025-11-08,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",71,71,71,False,5
2025-11-08,Strategy,Twice,72,51,69,False,15
2025-11-08,The Fall,Cody Johnson,73,73,77,False,5
2025-11-08,Sparks,Coldplay,74,74,80,False,16
2025-11-08,What Kinda Man,Parker McCollum,75,75,81,False,7
2025-11-08,Went Legit,G Herbo,76,73,73,False,15
2025-11-08,20 Cigarettes,Morgan Wallen,77,20,0,False,23
2025-11-08,What You Is,YoungBoy Never Broke Again & Mellow Rackz,78,75,75,False,4
2025-11-08,Camera,Ed Sheeran,79,58,78,False,7
2025-11-08,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",80,50,74,False,17
2025-11-08,Nobody's Son,Sabrina Carpenter,81,12,82,False,9
2025-11-08,Bar None,Jordan Davis,82,37,72,False,17
2025-11-08,Sienna,The Marias,83,74,83,False,8
2025-11-08,Wish,Diplo Featuring Trippie Redd,84,79,79,False,4
2025-11-08,Pixelated Kisses,Joji,85,38,38,False,3
2025-11-08,Amen,Shaboozey & Jelly Roll,86,56,85,False,25
2025-11-08,A Couple Minutes,Olivia Dean,87,87,0,True,1
2025-11-08,How Far Does A Goodbye Go,Jason Aldean,88,88,90,False,3
2025-11-08,Heavens To Betsy,Jackson Dean,89,89,95,False,2
2025-11-08,Breakin' Dishes,Rihanna,90,82,89,False,7
2025-11-08,Maui Wowie,Kid Cudi,91,71,76,False,3
2025-11-08,"3,2,1",Tucker Wetmore,92,92,94,False,3
2025-11-08,ErrTime,Cardi B,93,43,84,False,6
2025-11-08,Nice To Each Other,Olivia Dean,94,88,88,False,3
2025-11-08,The Subway,Chappell Roan,95,3,68,False,13
2025-11-08,Amor,Emmanuel Cortes,96,96,0,True,1
2025-11-08,Let Down,Radiohead,97,91,93,False,10
2025-11-08,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,98,8,0,False,23
2025-11-08,Outside,Cardi B,99,10,86,False,19
2025-11-08,Favorite Country Song,HARDY,100,100,0,True,1
2025-11-15,The Fate Of Ophelia,Taylor Swift,1,1,1,False,5
2025-11-15,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,2,False,20
2025-11-15,Ordinary,Alex Warren,3,1,3,False,39
2025-11-15,Opalite,Taylor Swift,4,2,4,False,5
2025-11-15,Man I Need,Olivia Dean,5,5,5,False,11
2025-11-15,Daisies,Justin Bieber,6,2,6,False,17
2025-11-15,Folded,Kehlani,7,7,7,False,21
2025-11-15,Mutt,Leon Thomas,8,8,10,False,40
2025-11-15,I Got Better,Morgan Wallen,9,7,9,False,25
2025-11-15,Thriller,Michael Jackson,10,4,32,False,26
2025-11-15,Back To Friends,sombr,11,11,12,False,32
2025-11-15,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",12,3,18,False,19
2025-11-15,Elizabeth Taylor,Taylor Swift,13,3,8,False,5
2025-11-15,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",14,4,13,False,20
2025-11-15,What I Want,Morgan Wallen Featuring Tate McRae,15,1,15,False,25
2025-11-15,It Depends,Chris Brown Featuring Bryson Tiller,16,16,19,False,15
2025-11-15,Tears,Sabrina Carpenter,17,3,20,False,10
2025-11-15,Manchild,Sabrina Carpenter,18,1,16,False,22
2025-11-15,Love Me Not,Ravyn Lenae,19,5,17,False,32
2025-11-15,Father Figure,Taylor Swift,20,4,11,False,5
2025-11-15,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",21,1,0,False,42
2025-11-15,Ghostbusters,Ray Parker Jr.,22,1,0,False,26
2025-11-15,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",23,8,23,False,19
2025-11-15,Somebody's Watching Me,Rockwell,24,2,0,False,22
2025-11-15,Choosin' Texas,Ella Langley,25,25,35,False,3
2025-11-15,This Is Halloween,The Citizens of Halloween,26,26,47,False,4
2025-11-15,Tit For Tat,Tate McRae,27,3,27,False,6
2025-11-15,Wi$h Li$t,Taylor Swift,28,6,14,False,5
2025-11-15,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",29,15,30,False,19
2025-11-15,Dracula,Tame Impala,30,30,39,False,6
2025-11-15,All I Want For Christmas Is You,Mariah Carey,31,1,0,False,72
2025-11-15,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,32,8,21,False,5
2025-11-15,Gabriela,KATSEYE,33,33,37,False,16
2025-11-15,Happen To Me,Russell Dickerson,34,28,42,False,29
2025-11-15,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",35,21,36,False,19
2025-11-15,No Broke Boys,Disco Lines & Tinashe,36,36,41,False,17
2025-11-15,Wood,Taylor Swift,37,5,24,False,5
2025-11-15,Actually Romantic,Taylor Swift,38,7,25,False,5
2025-11-15,Free,Rumi & JINU: EJAE & Andrew Choi,39,23,40,False,19
2025-11-15,Back In The Saddle,Luke Combs,40,22,22,False,15
2025-11-15,Cancelled!,Taylor Swift,41,10,28,False,5
2025-11-15,6 Months Later,Megan Moroney,42,30,46,False,20
2025-11-15,Last Christmas,Wham!,43,3,0,False,46
2025-11-15,Don't Mind If I Do,Riley Green Featuring Ella Langley,44,44,45,False,14
2025-11-15,Yukon,Justin Bieber,45,17,43,False,17
2025-11-15,So Easy (To Fall In Love),Olivia Dean,46,44,44,False,6
2025-11-15,Shot Callin,YoungBoy Never Broke Again,47,43,48,False,8
2025-11-15,Somewhere Over Laredo,Lainey Wilson,48,48,49,False,18
2025-11-15,Eldest Daughter,Taylor Swift,49,9,29,False,5
2025-11-15,wgft,Gunna Featuring Burna Boy,50,50,55,False,13
2025-11-15,Ruin The Friendship,Taylor Swift,51,11,31,False,5
2025-11-15,Hell At Night,BigXthaPlug Featuring Ella Langley,52,35,52,False,13
2025-11-15,Is It A Crime,Mariah The Scientist & Kali Uchis,53,53,53,False,13
2025-11-15,House Again,Hudson Westbrook,54,47,60,False,29
2025-11-15,Honey,Taylor Swift,55,12,33,False,5
2025-11-15,Darlin',Chase Matthew,56,56,57,False,7
2025-11-15,The Dead Dance,Lady Gaga,57,40,61,False,9
2025-11-15,Jealous Type,Doja Cat,58,28,54,False,11
2025-11-15,Safe,Cardi B Featuring Kehlani,59,26,56,False,7
2025-11-15,Better Me For You (Brown Eyes),Max McNown,60,50,67,False,21
2025-11-15,Nice To Meet You,Myles Smith,61,61,63,False,22
2025-11-15,20 Cigarettes,Morgan Wallen,62,20,77,False,24
2025-11-15,Last One To Know,Gavin Adcock,63,54,65,False,12
2025-11-15,Sugar On My Tongue,"Tyler, The Creator",64,41,58,False,16
2025-11-15,Where Is My Husband!,RAYE,65,65,70,False,6
2025-11-15,12 To 12,sombr,66,41,59,False,12
2025-11-15,When Did You Get Hot?,Sabrina Carpenter,67,17,62,False,10
2025-11-15,Camera,Ed Sheeran,68,58,79,False,8
2025-11-15,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",69,69,71,False,6
2025-11-15,The Fall,Cody Johnson,70,70,73,False,6
2025-11-15,Heavens To Betsy,Jackson Dean,71,71,89,False,3
2025-11-15,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,72,32,68,False,20
2025-11-15,Strategy,Twice,73,51,72,False,16
2025-11-15,What Kinda Man,Parker McCollum,74,74,75,False,8
2025-11-15,Heart Of Stone,Jelly Roll,75,53,69,False,12
2025-11-15,Sparks,Coldplay,76,74,74,False,17
2025-11-15,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",77,50,80,False,18
2025-11-15,Went Legit,G Herbo,78,73,76,False,16
2025-11-15,Days Like These,Luke Combs,79,79,0,False,2
2025-11-15,Lover Girl,Megan Thee Stallion,80,38,38,False,2
2025-11-15,What You Is,YoungBoy Never Broke Again & Mellow Rackz,81,75,78,False,5
2025-11-15,Amen,Shaboozey & Jelly Roll,82,56,86,False,26
2025-11-15,A Couple Minutes,Olivia Dean,83,83,87,False,2
2025-11-15,How Far Does A Goodbye Go,Jason Aldean,84,84,88,False,4
2025-11-15,Beautiful Things,Megan Moroney,85,64,64,False,2
2025-11-15,Sienna,The Marias,86,74,83,False,9
2025-11-15,Bar None,Jordan Davis,87,37,82,False,18
2025-11-15,Nobody's Son,Sabrina Carpenter,88,12,81,False,10
2025-11-15,Spaghetti,Le Sserafim & J-Hope,89,50,50,False,2
2025-11-15,Favorite Country Song,HARDY,90,90,100,False,2
2025-11-15,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,91,8,98,False,24
